-6.195182353258132935e-02,-5.577753782272338867e-01,5.792263150215148926e-01
-5.592289566993713379e-02,-5.424122214317321777e-01,5.764685273170471191e-01
-6.688284128904342651e-02,-5.450083017349243164e-01,5.671596527099609375e-01
-7.272901386022567749e-02,-5.582529902458190918e-01,5.662438869476318359e-01
-6.236736848950386047e-02,-5.341435670852661133e-01,5.664706826210021973e-01
-5.282017588615417480e-02,-5.315214395523071289e-01,5.734301209449768066e-01
-7.377821207046508789e-02,-5.457789897918701172e-01,5.558300614356994629e-01
-7.881361246109008789e-02,-5.566692352294921875e-01,5.521854758262634277e-01
-7.719136774539947510e-02,-5.227597951889038086e-01,5.246438980102539062e-01
-8.097802847623825073e-02,-5.247585773468017578e-01,5.145426392555236816e-01
-8.168881386518478394e-02,-5.337808132171630859e-01,5.235732793807983398e-01
-7.655896246433258057e-02,-5.302832126617431641e-01,5.311471819877624512e-01
-7.458304613828659058e-02,-5.044877529144287109e-01,5.068587660789489746e-01
-6.827912479639053345e-02,-4.918383955955505371e-01,5.084259510040283203e-01
-6.990319490432739258e-02,-4.904973506927490234e-01,4.953763484954833984e-01
-7.556284964084625244e-02,-5.030461549758911133e-01,4.934597015380859375e-01
-3.670956566929817200e-02,-4.901215732097625732e-01,5.368711948394775391e-01
-4.170132055878639221e-02,-4.851780831813812256e-01,5.318063497543334961e-01
-4.589806124567985535e-02,-4.912550151348114014e-01,5.346045494079589844e-01
-4.016929119825363159e-02,-4.955737292766571045e-01,5.390133857727050781e-01
-2.832780033349990845e-02,-4.950965642929077148e-01,5.485414862632751465e-01
-2.996176667511463165e-02,-5.015523433685302734e-01,5.487189888954162598e-01
-2.576416358351707458e-02,-5.015088319778442383e-01,5.558620095252990723e-01
-2.491977252066135406e-02,-4.938278794288635254e-01,5.559636354446411133e-01
-3.124185837805271149e-02,-4.848600924015045166e-01,5.350810885429382324e-01
-3.641331940889358521e-02,-4.801237583160400391e-01,5.290900468826293945e-01
-3.232587128877639771e-02,-4.938552975654602051e-01,5.417836308479309082e-01
-2.993289195001125336e-02,-4.893535375595092773e-01,5.416796803474426270e-01
-2.667536959052085876e-02,-4.779899716377258301e-01,5.470566749572753906e-01
-2.841203287243843079e-02,-4.829083681106567383e-01,5.484813451766967773e-01
-2.542087249457836151e-02,-4.798463582992553711e-01,5.552501082420349121e-01
-2.373598515987396240e-02,-4.755654335021972656e-01,5.512845516204833984e-01
-2.959310635924339294e-02,-4.829837381839752197e-01,5.393151640892028809e-01
-3.014564141631126404e-02,-4.839909970760345459e-01,5.431736111640930176e-01
-2.750474028289318085e-02,-4.794616103172302246e-01,5.431165695190429688e-01
-2.627569437026977539e-02,-4.791022241115570068e-01,5.395070314407348633e-01
-2.725373953580856323e-02,-4.900309741497039795e-01,5.490330457687377930e-01
-2.470078691840171814e-02,-4.873088300228118896e-01,5.561371445655822754e-01
-2.106937021017074585e-02,-4.842375218868255615e-01,5.631622076034545898e-01
-2.132440172135829926e-02,-4.757358133792877197e-01,5.605674982070922852e-01
-5.154826492071151733e-02,-4.777048230171203613e-01,5.177327394485473633e-01
-4.711665213108062744e-02,-4.811658859252929688e-01,5.258688330650329590e-01
-4.184816777706146240e-02,-4.759690761566162109e-01,5.237913131713867188e-01
-4.628914222121238708e-02,-4.730495214462280273e-01,5.177437067031860352e-01
-2.752070128917694092e-02,-4.782957434654235840e-01,5.344024300575256348e-01
-2.966496162116527557e-02,-4.654695391654968262e-01,5.239105224609375000e-01
-3.036841563880443573e-02,-4.683572947978973389e-01,5.266835689544677734e-01
-2.451851963996887207e-02,-4.669506549835205078e-01,5.308437347412109375e-01
-2.443442866206169128e-02,-4.643506407737731934e-01,5.279794931411743164e-01
-5.543807521462440491e-02,-4.711644053459167480e-01,5.016765594482421875e-01
-5.018633604049682617e-02,-4.669063985347747803e-01,5.052769780158996582e-01
-5.011424422264099121e-02,-4.630708694458007812e-01,4.987017214298248291e-01
-5.464886128902435303e-02,-4.668742120265960693e-01,4.934994578361511230e-01
-4.739280417561531067e-02,-4.589003920555114746e-01,4.939455687999725342e-01
-5.260191112756729126e-02,-4.624830484390258789e-01,4.858665764331817627e-01
-4.260385781526565552e-02,-4.506558477878570557e-01,4.764405786991119385e-01
-4.747523367404937744e-02,-4.562471807003021240e-01,4.805046916007995605e-01
-4.298572242259979248e-02,-4.538689851760864258e-01,4.906277060508728027e-01
-3.720125183463096619e-02,-4.479250013828277588e-01,4.897953867912292480e-01
-2.573103457689285278e-02,-4.466941058635711670e-01,5.009027123451232910e-01
-1.996560767292976379e-02,-4.439296722412109375e-01,5.029463768005371094e-01
-2.375485748052597046e-02,-4.356664121150970459e-01,4.923501610755920410e-01
-3.021845966577529907e-02,-4.407185316085815430e-01,4.907358288764953613e-01
-2.891307324171066284e-02,-4.622878730297088623e-01,5.165610909461975098e-01
-3.279576823115348816e-02,-4.638860225677490234e-01,5.141471624374389648e-01
-3.332499414682388306e-02,-4.635881781578063965e-01,5.169427394866943359e-01
-2.930389717221260071e-02,-4.627156853675842285e-01,5.204541683197021484e-01
-3.652524575591087341e-02,-4.645218253135681152e-01,5.123955011367797852e-01
-3.820865601301193237e-02,-4.646219611167907715e-01,5.115830898284912109e-01
-3.809348493814468384e-02,-4.649361371994018555e-01,5.133877992630004883e-01
-3.654555976390838623e-02,-4.649115204811096191e-01,5.136584639549255371e-01
-3.449106588959693909e-02,-4.643976688385009766e-01,5.139643549919128418e-01
-3.321761637926101685e-02,-4.627773761749267578e-01,5.130134224891662598e-01
-3.549600765109062195e-02,-4.636975228786468506e-01,5.122871398925781250e-01
-2.964962460100650787e-02,-4.605326056480407715e-01,5.148527622222900391e-01
-1.726784557104110718e-02,-4.551568627357482910e-01,5.208880305290222168e-01
-2.103533782064914703e-02,-4.554410576820373535e-01,5.194749236106872559e-01
-1.989639177918434143e-02,-4.595003128051757812e-01,5.217448472976684570e-01
-1.669882237911224365e-02,-4.597358107566833496e-01,5.231953859329223633e-01
-3.657742589712142944e-02,-4.664255678653717041e-01,5.165168046951293945e-01
-3.916349261999130249e-02,-4.670906960964202881e-01,5.165893435478210449e-01
-3.554019704461097717e-02,-4.674604833126068115e-01,5.213363766670227051e-01
-3.409142047166824341e-02,-4.656451940536499023e-01,5.190741419792175293e-01
-4.208893701434135437e-02,-4.689825773239135742e-01,5.175805091857910156e-01
-4.048163071274757385e-02,-4.663031697273254395e-01,5.136626958847045898e-01
-4.358567297458648682e-02,-4.680956006050109863e-01,5.132839679718017578e-01
-3.746473044157028198e-02,-4.633561372756958008e-01,5.104833245277404785e-01
-4.020179063081741333e-02,-4.627312123775482178e-01,5.082120299339294434e-01
-4.104082286357879639e-02,-4.640913605690002441e-01,5.106694698333740234e-01
-3.754069656133651733e-02,-4.604083299636840820e-01,5.062292218208312988e-01
-3.461483865976333618e-02,-4.615436792373657227e-01,5.099866390228271484e-01
-3.081057034432888031e-02,-4.586674869060516357e-01,5.109542608261108398e-01
-2.620567008852958679e-02,-4.554730355739593506e-01,5.129544734954833984e-01
-2.821516059339046478e-02,-4.533982872962951660e-01,5.071205496788024902e-01
-3.333527967333793640e-02,-4.570399522781372070e-01,5.059787034988403320e-01
-3.780224174261093140e-02,-4.719097018241882324e-01,5.229912400245666504e-01
-4.511912167072296143e-02,-4.649227261543273926e-01,5.084624290466308594e-01
-4.864972829818725586e-02,-4.707293510437011719e-01,5.118612051010131836e-01
-4.462778568267822266e-02,-4.619587361812591553e-01,5.045068264007568359e-01
-4.203903675079345703e-02,-4.587681591510772705e-01,5.012435317039489746e-01
-3.734190762042999268e-02,-4.551114737987518311e-01,4.991201758384704590e-01
-3.151448443531990051e-02,-4.507537484169006348e-01,4.997421503067016602e-01
-2.521201036870479584e-02,-4.361734688282012939e-01,4.764341413974761963e-01
-3.339924290776252747e-02,-4.424003064632415771e-01,4.761613905429840088e-01
-5.036664381623268127e-02,-5.267569422721862793e-01,5.668734908103942871e-01
-5.864783376455307007e-02,-5.279907584190368652e-01,5.636928081512451172e-01
-5.899687483906745911e-02,-5.241597890853881836e-01,5.552305579185485840e-01
-6.083667650818824768e-02,-5.253707766532897949e-01,5.562552213668823242e-01
-5.568992346525192261e-02,-5.256981849670410156e-01,5.601683855056762695e-01
-5.507538467645645142e-02,-5.236817002296447754e-01,5.578759312629699707e-01
-7.096577435731887817e-02,-5.283212661743164062e-01,5.377809405326843262e-01
-6.678150594234466553e-02,-5.266025066375732422e-01,5.429047346115112305e-01
-6.636530160903930664e-02,-5.246247053146362305e-01,5.388704538345336914e-01
-7.154779881238937378e-02,-5.235254168510437012e-01,5.322805643081665039e-01
-5.862789228558540344e-02,-5.147336721420288086e-01,5.398272275924682617e-01
-6.266468018293380737e-02,-5.176553726196289062e-01,5.375299453735351562e-01
-6.014181300997734070e-02,-5.209133625030517578e-01,5.449973344802856445e-01
-5.703212320804595947e-02,-5.189404487609863281e-01,5.465111136436462402e-01
-5.338407307863235474e-02,-5.176017880439758301e-01,5.481732487678527832e-01
-4.917564243078231812e-02,-5.170764327049255371e-01,5.488469004631042480e-01
-4.898731037974357605e-02,-5.134882926940917969e-01,5.453379154205322266e-01
-5.381432548165321350e-02,-5.136377811431884766e-01,5.429875254631042480e-01
-4.946854710578918457e-02,-5.264015793800354004e-01,5.624424219131469727e-01
-4.240954667329788208e-02,-5.257511734962463379e-01,5.618922710418701172e-01
-4.357915744185447693e-02,-5.242943763732910156e-01,5.596934556961059570e-01
-4.960399121046066284e-02,-5.239840745925903320e-01,5.601598024368286133e-01
-3.303499892354011536e-02,-5.224347710609436035e-01,5.521050691604614258e-01
-3.439611941576004028e-02,-5.236977338790893555e-01,5.543577075004577637e-01
-3.107753023505210876e-02,-5.238378047943115234e-01,5.566605925559997559e-01
-3.000052459537982941e-02,-5.208535790443420410e-01,5.532456040382385254e-01
-3.200934082269668579e-02,-5.187162756919860840e-01,5.513036251068115234e-01
-3.412044420838356018e-02,-5.209666490554809570e-01,5.513638257980346680e-01
-5.445802211761474609e-02,-5.740816593170166016e-01,5.922122001647949219e-01
-4.891507700085639954e-02,-5.570064187049865723e-01,5.885243415832519531e-01
-6.933151185512542725e-02,-5.759168863296508789e-01,5.786045789718627930e-01
-7.861816138029098511e-02,-5.743517279624938965e-01,5.636728405952453613e-01
-8.421245217323303223e-02,-5.697342753410339355e-01,5.471823215484619141e-01
-6.272751092910766602e-02,-4.790974855422973633e-01,4.984392821788787842e-01
-6.255669146776199341e-02,-4.762687087059020996e-01,4.877675473690032959e-01
-7.050535082817077637e-02,-4.901039004325866699e-01,4.826899766921997070e-01
-6.786075979471206665e-02,-4.848534464836120605e-01,4.724221825599670410e-01
-5.956335365772247314e-02,-4.708778858184814453e-01,4.781311750411987305e-01
-4.502188414335250854e-02,-4.577285051345825195e-01,4.639810919761657715e-01
-5.371668934822082520e-02,-4.641581177711486816e-01,4.699717164039611816e-01
-6.276842206716537476e-02,-4.800360202789306641e-01,4.614944458007812500e-01
-7.109037786722183228e-02,-4.995317161083221436e-01,4.580476284027099609e-01
-7.453867048025131226e-02,-5.007454156875610352e-01,4.689402878284454346e-01
-7.603187859058380127e-02,-5.193494558334350586e-01,4.581532478332519531e-01
-6.636293232440948486e-02,-5.016993284225463867e-01,4.448572993278503418e-01
-7.380548119544982910e-02,-5.243948698043823242e-01,4.511581659317016602e-01
-4.983955621719360352e-02,-4.764052927494049072e-01,4.198393225669860840e-01
-5.318011716008186340e-02,-4.735677838325500488e-01,4.069424271583557129e-01
-6.511522829532623291e-02,-4.880445301532745361e-01,4.046884179115295410e-01
-6.261234730482101440e-02,-4.899872541427612305e-01,4.165250658988952637e-01
-7.607254385948181152e-02,-5.019294619560241699e-01,4.804455041885375977e-01
-8.462678641080856323e-02,-5.457618236541748047e-01,5.251214504241943359e-01
-8.032764494419097900e-02,-5.401468873023986816e-01,5.333570241928100586e-01
-8.534376323223114014e-02,-5.388948917388916016e-01,5.134732127189636230e-01
-9.018497914075851440e-02,-6.021602153778076172e-01,5.480490922927856445e-01
-8.436065167188644409e-02,-5.884468555450439453e-01,5.586113929748535156e-01
-9.095171093940734863e-02,-5.817432403564453125e-01,5.430026054382324219e-01
-9.541545808315277100e-02,-5.957901477813720703e-01,5.351577401161193848e-01
-6.410805881023406982e-02,-6.232531070709228516e-01,5.764212608337402344e-01
-6.118516251444816589e-02,-5.988798141479492188e-01,5.869728922843933105e-01
-7.262403517961502075e-02,-5.949145555496215820e-01,5.752795338630676270e-01
-7.708556950092315674e-02,-6.141601800918579102e-01,5.653525590896606445e-01
-9.612306207418441772e-02,-6.038620471954345703e-01,5.253718495368957520e-01
-9.619335085153579712e-02,-6.163188219070434570e-01,5.117322206497192383e-01
-9.338739514350891113e-02,-6.324300765991210938e-01,5.182153582572937012e-01
-9.158762544393539429e-02,-6.184948682785034180e-01,5.354515314102172852e-01
-8.275827020406723022e-02,-6.516623497009277344e-01,5.266109704971313477e-01
-8.130187541246414185e-02,-6.358081102371215820e-01,5.477502346038818359e-01
-7.056211680173873901e-02,-5.220684409141540527e-01,4.362749159336090088e-01
-7.312572002410888672e-02,-5.369917154312133789e-01,4.452909529209136963e-01
-6.048778071999549866e-02,-4.936395883560180664e-01,4.310573637485504150e-01
-6.846679747104644775e-02,-5.108413100242614746e-01,4.252600371837615967e-01
-6.685271114110946655e-02,-6.673371791839599609e-01,5.336991548538208008e-01
-6.502066552639007568e-02,-6.488150358200073242e-01,5.591300725936889648e-01
-8.333230763673782349e-02,-6.319172382354736328e-01,4.618368744850158691e-01
-8.849290013313293457e-02,-6.385830640792846680e-01,4.790377020835876465e-01
-9.283412247896194458e-02,-6.194552183151245117e-01,4.821592271327972412e-01
-8.933971077203750610e-02,-6.149263381958007812e-01,4.657224416732788086e-01
-7.231638580560684204e-02,-6.478761434555053711e-01,4.570876955986022949e-01
-7.769772410392761230e-02,-6.568853855133056641e-01,4.777844548225402832e-01
-6.851477175951004028e-02,-5.924506783485412598e-01,4.272707700729370117e-01
-6.088270246982574463e-02,-5.771667361259460449e-01,4.229597449302673340e-01
-5.335631594061851501e-02,-5.885825157165527344e-01,4.142311811447143555e-01
-5.820398405194282532e-02,-6.060030460357666016e-01,4.184987545013427734e-01
-6.915343552827835083e-02,-5.360519886016845703e-01,5.583298206329345703e-01
-6.481052935123443604e-02,-5.290347337722778320e-01,5.580348968505859375e-01
-6.863828003406524658e-02,-5.297840833663940430e-01,5.514199733734130859e-01
-7.330171018838882446e-02,-5.362340211868286133e-01,5.493487715721130371e-01
-7.817710191011428833e-02,-5.439795255661010742e-01,5.443947911262512207e-01
-8.277657628059387207e-02,-5.524967908859252930e-01,5.381856560707092285e-01
-9.039605408906936646e-02,-5.757333040237426758e-01,5.285258293151855469e-01
-9.479178488254547119e-02,-5.894445180892944336e-01,5.227590203285217285e-01
-9.645090252161026001e-02,-6.050483584403991699e-01,5.048364996910095215e-01
-9.652604162693023682e-02,-5.964598655700683594e-01,5.156635642051696777e-01
-9.337753802537918091e-02,-6.052703261375427246e-01,4.796275496482849121e-01
-9.163224697113037109e-02,-6.027216315269470215e-01,4.690892696380615234e-01
